,mPrecision,mRecall,mAP,mF1,freq_x,freq_y,freq_sine,octave
61,0.09955684425774489,0.4935526492055443,0.3225096151598856,0.15211913066586805,0.8584775686018541,0.24822925918601002,0.31551494565666105,3
62,0.11499081358290089,0.4883723929722871,0.31968340536629114,0.165209969327165,0.24745718608182998,0.07812567561224593,0.3022001188089092,4
63,0.1287057981707028,0.3518591348911912,0.22665279606962346,0.15482946026365596,0.3150245771146568,0.3700963576587827,0.6000712799944485,3
64,0.09827008315723737,0.5522100563773217,0.36407557776380817,0.15731346222126671,0.5006770213261564,0.822684554489393,0.24667962547889155,4
65,0.09254609222362327,0.6515283310002783,0.44824427470845674,0.15650516920964738,0.07208015736151685,0.06675554834442066,0.01603148573414026,1
66,0.12039330877223202,0.4130904554174156,0.27230669382580264,0.16301664562045687,0.08964247609873699,0.16535719938920312,0.3055125133150466,3
67,0.10386999473855969,0.3582606206089274,0.22147915959150036,0.13857369115576854,0.4211107588880808,0.2674452436822521,0.8740028079269858,1
68,0.11101467872821602,0.3721077707174033,0.23196174242465561,0.1476470099564026,0.26121895270342166,0.6240803016413002,0.8757348295194103,1
69,0.10925956566054833,0.40053255679979394,0.2538460289639065,0.1526306126992181,0.4060373025327685,0.9746834478583918,0.9186432507877972,1
70,0.09577651765127962,0.5751826789974321,0.3780686387078579,0.15507013344529216,0.454386298099938,0.8227320656705545,0.19327827462438163,2
71,0.09399890444564225,0.4096008095662372,0.2526356323052191,0.13519506053820263,0.9762733967391182,0.2009265169060389,0.6698455285895693,2
72,0.10106540877926758,0.47024389568939534,0.3011580068589502,0.15233800223654564,0.9442598201028373,0.7100628066747386,0.49220459565147023,3
73,0.09939134821101829,0.5224108685396699,0.33174593750517445,0.15414385531520533,0.1397301515397661,0.5563877522380456,0.2631686477994579,1
74,0.09720512427874804,0.4537773314153662,0.2837033289609355,0.14757475304907727,0.8825859737322465,0.49162786519733737,0.643697721483723,1
75,0.11019549491717921,0.4311054534052124,0.277661880808482,0.15668691363678341,0.08020666233007856,0.9083858070043304,0.6100210749272074,2
76,0.09525802989272275,0.5765489017886827,0.3823283297395066,0.15504933007128077,0.5076354697177541,0.588129755949194,0.14483868251732768,4
77,0.12327481466749753,0.31109483261099147,0.19531469202871177,0.14447665707662877,0.16390990010976536,0.13720967479296886,0.7609714997119036,1
78,0.11480876035502408,0.34792936847245276,0.21423059487694562,0.14617046569588782,0.36589214535693404,0.16496779055647837,0.9106412361657696,2
79,0.09829696929311052,0.5404729051534961,0.35690433878493827,0.15254990524135872,0.7433402256486646,0.9219734138855231,0.3089885865600104,3
80,0.09565238630495243,0.5542626023264943,0.36536217997304926,0.15334544179180867,0.4245054793568499,0.08020519581616115,0.09917118259099256,3
81,0.10165134787986499,0.5156011059618582,0.3265572643933007,0.1548507813420777,0.8069512875713337,0.13791411041737967,0.36349754945442914,4
82,0.10267279239544169,0.40339040753690797,0.24700305520332674,0.14550356092013367,0.7188157110375418,0.6531136838100272,0.8491201301923534,1
83,0.09367274841871898,0.4596516975910907,0.2923262856906839,0.14173894221918623,0.9428394462110162,0.22433741140043484,0.462270065889272,2
84,0.11041678958852383,0.409238567929347,0.25274837145840423,0.15565563656950346,0.5341560205858773,0.8260991034111457,0.7639221231111064,2
85,0.1199253525433828,0.4163718495154569,0.27388866425201963,0.16063784471396067,0.8021479539877953,0.41600647787135625,0.5853704185406644,4
86,0.11930350462298993,0.3286173321589255,0.2027408237077783,0.14336868917455647,0.3229071063370519,0.48239981278803856,0.9757602077156046,2
87,0.12001008248850704,0.3625955825045811,0.22701444346416738,0.1524397710804924,0.3457458450898646,0.12863815767692355,0.5570900610042536,2
88,0.10315122851786537,0.5784022646025067,0.38826763870738457,0.16404834758388925,0.40051046358150544,0.028163609753353414,0.7826899725385765,4
89,0.10756279550535716,0.4573458067243042,0.29670458840237457,0.1584105666788978,0.41091573429808903,0.7592362322417372,0.38470558788537124,3
90,0.11051948770044455,0.5369679995302015,0.35148101090701944,0.167246926568473,0.10325322066597453,0.07398970375480485,0.4490946776366005,4
91,0.10199406290123081,0.518731086730023,0.34644910074098967,0.15840555761061573,0.5190989393318636,0.6401590204338349,0.2702796113824345,4
92,0.10976597106789716,0.5037846819175108,0.33629391423543753,0.163916810995354,0.09680321926902558,0.537531451344345,0.2536561976692959,3
93,0.10839688687880729,0.44004322528294465,0.28328068612836244,0.1554232696948389,0.889762135819764,0.5184905463875858,0.5530285926768189,3
94,0.10876711431157152,0.5698400634977766,0.38400777464438274,0.1686161311433977,0.06184478322329312,0.29968502216307435,0.6712070453451906,4
95,0.09492309788894585,0.6841246221781478,0.47293093933252717,0.1598551393983843,0.4496944303093088,0.7560286356710962,0.035777622122095454,1
96,0.08990974446936104,0.6289347535329112,0.4340926928651208,0.15193411783163724,0.2846940663904305,0.40061355138469223,0.03914072508003119,3
97,0.09580782661904377,0.6056946187385236,0.4147826391455567,0.1574123593798456,0.1548694156544791,0.15125457180975566,0.027843279861490267,4
98,0.090948214094221,0.4413615837778626,0.2726733407767714,0.13399905746467491,0.7838366908422123,0.05604314037767222,0.5332003173047277,2
99,0.09514072172520258,0.4444549004540132,0.2762241682042276,0.1458823460204325,0.7149323989195256,0.342547995787465,0.5832237563543979,1
100,0.10980909607011524,0.397979379094932,0.2525409731513008,0.15157058239049107,0.1459478901815131,0.6080549794500912,0.5491201046414588,2
101,0.10225214144616164,0.4072201835535087,0.260413534522959,0.14551838996451144,0.6327656411063102,0.22032209319154272,0.48400560356877786,3
102,0.09515249207117964,0.47857644608300215,0.30022140085257126,0.14839439883688174,0.7925551673304461,0.7422047933730614,0.5605120362633856,1
103,0.09992332429650011,0.5209232313352914,0.33387841736570917,0.1521960252895695,0.7733322203698869,0.10872581326500796,0.30100269718061845,4
104,0.11741586484715774,0.3316614562248879,0.20910279497407863,0.14669426786930212,0.09227959766336158,0.47196475724831066,0.9143845908986524,1
105,0.12868510002718817,0.34022926684283733,0.21214599042049614,0.1522622023589406,0.6855127190457763,0.5367042533245971,0.8509375707648679,3
106,0.09508025844896698,0.4984042635138032,0.32116682723814655,0.14939077287084826,0.716023920883577,0.8210120962669403,0.5007780643338525,1
107,0.09943469581428711,0.5103929176219213,0.3234670974237292,0.1534510258053703,0.8621662670420273,0.11794768295781599,0.6115597710005671,4
108,0.10484624134659323,0.5767257408286816,0.37592165658659554,0.16534926118776822,0.5080443388649867,0.00167499407382099,0.6097636958755177,4
109,0.09491412564799191,0.5631208074356889,0.36434370393320215,0.15529034365660713,0.46109400030335734,0.5337097117512868,0.24084229226170029,1
110,0.09533853696537217,0.5520439623650123,0.3599228147067198,0.151506225626237,0.9651163249194699,0.15072507218414544,0.159422392531404,4
111,0.0965529997374491,0.40453594428771594,0.24761827916734439,0.14041934009943263,0.7965122557387535,0.5716933663458366,0.889945618615536,1
112,0.08925579389480691,0.4392473172280287,0.2780611005892504,0.1363032930725766,0.558730990806489,0.03290280575943039,0.39139529474161927,1
113,0.10922355900180655,0.35966200233508067,0.22123471608916584,0.14210373959317285,0.3306170713112795,0.49067501956104187,0.9087537357359984,1
114,0.0977609878036311,0.44428552328996035,0.2728665001229974,0.14719639929123368,0.8452379960035107,0.39074000582160706,0.6934290848952933,1
115,0.11611732252286351,0.39034104531476455,0.2508692822792986,0.15338229034469356,0.4554363894644047,0.15624738243717706,0.7316308805594509,3
116,0.10727445640008751,0.5502912520986196,0.371084388000448,0.1657326123969962,0.09268519215816062,0.4678472413688216,0.18267607630707183,4
117,0.10285663672300127,0.37635328899489123,0.23021806457188107,0.14391817813460936,0.4549042727134398,0.47716940830353094,0.8877185295331361,1
118,0.09840947316167892,0.5453682176686389,0.35666234594942287,0.15404862259219856,0.8719683961501463,0.06788143433830562,0.7939538174686197,4
119,0.09346617216155795,0.6314572186694317,0.438680481122198,0.15733561618288577,0.44828214689444545,0.6769077928446383,0.05848082772902419,3
120,0.10979811916218647,0.553540567512226,0.38051208305363005,0.16963469116517996,0.014349147740350121,0.9136999730901166,0.8995851206299367,4
121,0.12064386248030283,0.4215003881555724,0.2771807313951423,0.15780988147992323,0.6114853239164696,0.6134427335030938,0.5453949405465509,4
122,0.10008298914936253,0.4516923966682631,0.2818233046904604,0.15019800833752456,0.9958300034113987,0.6271912945576285,0.6965831803220587,2
123,0.1025671378169352,0.42712879203873316,0.2553765293028861,0.1503059059705774,0.8172485840405118,0.7484030553398741,0.8264253851711837,2
124,0.09883732271506238,0.584486156562772,0.3836151900566563,0.15968620094406774,0.6172379466181479,0.9360706086069424,0.2303280864566435,2
125,0.09802889115051708,0.5669327740953015,0.37634343764867406,0.16014959680442092,0.914398886797885,0.9824770099875554,0.34327104543192344,1
126,0.10503968035454089,0.4060722505040837,0.24886353522224022,0.14912985662183098,0.8135816816510619,0.4926848752549474,0.8067420393802855,2
127,0.09581023332023327,0.5106754274184994,0.32335185121707605,0.15176166747927872,0.49863935274004045,0.9450078340440055,0.37121534750881957,2
128,0.10519689593716564,0.39418436919997124,0.24504135066471297,0.14669464899935133,0.5912202854073818,0.35924264062264355,0.6539457997302313,2
129,0.12058344234066429,0.37153104299042167,0.2392305145235864,0.15586701742985018,0.7312928092030199,0.7276448018535098,0.8187897263505479,4
130,0.10182202091054307,0.4445497683571641,0.27988537462406704,0.151107908543967,0.8464261639788647,0.9367956851643142,0.7748093423529709,1
131,0.10083971000835452,0.6268361207606368,0.42777319818499304,0.1648355140470843,0.0581764023767114,0.01623277738115958,0.604712449529139,4
132,0.10515833324817078,0.43735757625600546,0.27424233408896254,0.15295814568571173,0.7748038571611511,0.9205432422211861,0.9243466900712887,2
133,0.10438492378241186,0.5118231524011693,0.3359700767535309,0.15701754838482157,0.44750343997820197,0.8850501127176501,0.2978509592684062,3
134,0.09574729385838218,0.47247157718492777,0.3017179435690287,0.14814670797596513,0.6607985603015407,0.20548580262251048,0.4285932577988313,1
135,0.11384674330006753,0.39173930335845075,0.23806854855247037,0.14304015930530928,0.7646330109588501,0.40971359974666854,0.7726878981082074,2
136,0.11075784554471524,0.405768440257146,0.2612172332288938,0.15102124273415116,0.5395019250274483,0.12291964328588456,0.761892826681813,3
137,0.1091648350660217,0.4112669208094971,0.2606767198925772,0.15348432115731364,0.15851485058039905,0.7471868070268448,0.6596082784163736,1
138,0.09471270557955429,0.5993440127741232,0.39951801614956095,0.15719025385188518,0.4095268315182661,0.7774135601794165,0.12558684633729522,3
139,0.10608328436010823,0.44489755073581494,0.2851855153033162,0.15615846106145745,0.07687299375237977,0.8809419204310185,0.5784620015803116,1
140,0.10609660814257524,0.3572134860827146,0.21948552811894434,0.1419138183891382,0.6893006911552638,0.4414519606716867,0.9659010999243473,2
141,0.09722623696460556,0.5453736869014175,0.3604353598645744,0.15543361443224418,0.9537061819630834,0.6300614901694244,0.2639228700540188,4
142,0.09469929914950667,0.6601915293021483,0.4514702960301788,0.16009805383757686,0.795252812224187,0.8436475202595983,0.06897289750038871,3
143,0.09023441394630599,0.6428685742420899,0.4468719234795066,0.15319237692891097,0.3897864227871187,0.09337831724815804,0.014767382925551353,3
144,0.10399364895893307,0.394192182166401,0.23877946921432205,0.14313866609092474,0.5842914960054943,0.1191581675877671,0.6034366894022372,2
145,0.098776419019346,0.6872810298556578,0.4778496406981513,0.16582692251393868,0.30420067584686916,0.817784653379687,0.052146445491447535,1
146,0.11996072641171432,0.40712625237537703,0.26010811637847586,0.1612026408426327,0.541045599554965,0.44196947371348594,0.9251087731108887,4
147,0.11073020868173886,0.3528601609305299,0.2175444331565494,0.1464909745105286,0.30072690578464023,0.8028693878272374,0.8841839735825415,2
148,0.09531618113798694,0.4342350775933596,0.2678428052712437,0.14086353231468532,0.73832475679861,0.0001503810808555217,0.9012088284465878,2
149,0.10919348827107127,0.5417726377475609,0.36323015487762567,0.16603148435955997,0.2593415079870255,0.11502807960773354,0.648244764640422,4
150,0.09541320337958124,0.6841504129653906,0.47742131640597085,0.1610677159928223,0.9640203904338944,0.3683432643678146,0.031026045766954446,1
151,0.11442536551433483,0.39175733171197713,0.24447377683577148,0.14892703463039822,0.6619487321735315,0.39765720059567466,0.5618435804395194,3
152,0.08764521753525294,0.6165030711135093,0.42762216305111134,0.14733556788806876,0.06877784768384376,0.8337578807060013,0.07752094754440797,3
153,0.09541316717589476,0.6189445326465958,0.41207154680269475,0.15802447408552017,0.01077776350569315,0.5097824983290283,0.08214095888680828,4
154,0.09384713330067555,0.6832707593027225,0.4791425314615349,0.1604770111705917,0.9970463442051004,0.9179645340523743,0.05568782139249051,3
155,0.09462391087670496,0.5823109487342212,0.3955946271391634,0.15401961465818564,0.22050557821579353,0.4246977056919615,0.12144412649291081,4
156,0.11143024525646865,0.5296853226665105,0.3453814627649181,0.16927820610469718,0.3125627484571776,0.06696385261630333,0.5288356999933583,4
157,0.11985651505271822,0.43675762351542174,0.288259132714589,0.16415745517630623,0.20841401420210837,0.4579620447204654,0.5668743925899159,4
158,0.11889714179770801,0.37482245861436386,0.23833424366788156,0.1521907212608793,0.9281017724711823,0.4110087837148637,0.776875557765061,3
159,0.10318316459439152,0.40634657523071444,0.2459395156187337,0.14838505516808295,0.6520128596686141,0.5494572519173974,0.7832412384478685,2
160,0.10007911491607199,0.490372495949161,0.3211462579220938,0.15430306806440927,0.5043863235561108,0.6398291539559243,0.298220796128046,3
161,0.10354341226623873,0.4447620925839109,0.2892267321673779,0.14897184940757455,0.5576508144925704,0.058904470442266765,0.444632138668524,3
162,0.1299096692789034,0.4254362413617603,0.2817957343261538,0.16646119425114883,0.3178728472991873,0.6175294326584521,0.5085647915762342,4
163,0.09637112029804853,0.684202071293017,0.474383212203125,0.1633298563684035,0.6141750023638414,0.1322736703059394,0.0052659985507939044,3
164,0.11631578625799185,0.4171878425410391,0.27992876009290624,0.16029724140719273,0.4196003634549319,0.4318131838784951,0.877290354635732,4
165,0.11893392808116206,0.4754514930918604,0.3108383829494839,0.1655163685834224,0.1992281464241792,0.8923301730765345,0.4979617449358106,4
166,0.1069947741706517,0.4146399170223766,0.2570998414222167,0.14901799734619453,0.6566050997098815,0.13383652807049606,0.5791192182691689,3
167,0.1064774856263068,0.4863110393415801,0.3215205908207862,0.159989305146677,0.37384056925921205,0.20875950660893228,0.2318724804981278,3
168,0.11874187836766463,0.3959165143410946,0.2536317816579319,0.15497569841742917,0.7850663791171616,0.42301876341829303,0.7760392031931506,4
169,0.1000265289901842,0.45872688444241516,0.28414977954380516,0.14893350813142012,0.41539495750952704,0.0603938712493397,0.3614101744878787,1
170,0.10892641146362236,0.3656687047431641,0.22879042958494464,0.1446512736571391,0.5082713750461963,0.2862766139163948,0.6843318881802601,2
171,0.09477932276666885,0.4481008360032339,0.2819700101065218,0.1409880862559756,0.7874664791808963,0.07746912782586235,0.5158129312818903,3
172,0.12624839159636522,0.3974873634608375,0.2622523591383214,0.1638959257764462,0.44787809291973113,0.4770436210737763,0.8442883807551069,4
173,0.10510633154388582,0.442978806330243,0.2828654012606782,0.15340332675237897,0.9662211351241645,0.5733787248278139,0.5316782034502294,3
174,0.1007319235910411,0.4174723049961534,0.25031162207118207,0.1476563941942649,0.7930286671951117,0.7492823555021945,0.8436154859007706,2
175,0.11173725644332695,0.5391495787099119,0.35539103764500996,0.16110357085708885,0.8264304053149786,0.9232393801200276,0.32977859579028934,3
176,0.09849032075940505,0.5205862358047576,0.34795665776492524,0.15433601677011638,0.9539204667037277,0.43762089411999383,0.35008627482882104,2
177,0.10477027768152329,0.4137002823349339,0.2563873735613492,0.14867623272869,0.3888506288432074,0.6278099516269031,0.7084772088084601,1
178,0.10718943461518231,0.451044195456822,0.28974670151715093,0.15367176917320408,0.5800802641821708,0.060068290891644116,0.6915563423878018,3
179,0.09424663671685773,0.6104382501216853,0.40490052974543395,0.15597523096002608,0.6935917407956035,0.4753138283200081,0.11119359652411653,3
180,0.10404987437893731,0.5378749593309605,0.35527693471375404,0.1616781973335924,0.6734584835406308,0.8700073629596982,0.3089795840164993,4
181,0.09490674764296102,0.6191394753675293,0.4105402160691149,0.15761660434999641,0.9529367945610195,0.5922786870825657,0.1286992832966315,1
182,0.11236275771548361,0.5117864619382484,0.33208855384930486,0.16610911497569028,0.28834863387833454,0.3751014129982331,0.233264822013302,4
183,0.1184318103237187,0.41290051933599303,0.26203349893010663,0.15730824141130229,0.29136152862599196,0.08924627034682198,0.3720705291124463,3
184,0.1225392522093591,0.3865278300751388,0.2525001643100545,0.15904504443876974,0.9180044020391467,0.4985858788649463,0.9802800179423186,4
185,0.09195352007673632,0.5386660937294753,0.3500755035590588,0.14970781812459402,0.7993056417265596,0.9187033173373461,0.3712187453190682,1
186,0.1174645045147713,0.3646008943495837,0.23171549197941682,0.1519007241748696,0.20335662406959776,0.07389422816593028,0.4471199704487696,1
187,0.09408245553255584,0.627988415222653,0.43200586250441864,0.1567451693322802,0.5700468780927677,0.5308714190246837,0.07639928695276033,3
188,0.09099904846506658,0.5108481480987042,0.32198545320868865,0.1465576286135887,0.7457637340963282,0.42632328547379517,0.3712465454117033,1
189,0.10034245529505322,0.4843131350701844,0.31854611205989897,0.15510096523263148,0.3530363904475091,0.7594638594043187,0.30264976624075757,3
190,0.11318900011278916,0.47650713004233564,0.3141787043698551,0.16220956174040219,0.43438225122139007,0.1511504764453302,0.3659743525303485,4
191,0.09191751861065042,0.5573746335575388,0.3644978018700519,0.14967663123245994,0.575396611660893,0.1711952773615818,0.11852943574891284,3
192,0.11843941620665532,0.3718672319333589,0.2344011353617681,0.15424649090936277,0.46710855754821057,0.7160043512962876,0.6568995295914174,3
193,0.09254642876205407,0.6128873515801458,0.42238216816020824,0.15515302431349198,0.7530423900690328,0.6799575134724469,0.07767499370541742,4
194,0.10821031186267423,0.372093518148524,0.2354858118904753,0.1486869067912072,0.005938753683069731,0.5176827935162682,0.6962567781880515,1
195,0.09144327284698026,0.4926514306050202,0.31621387519881544,0.14435929356816618,0.4346325243910505,0.004558070912777268,0.23593911495777709,1
196,0.10451186018815757,0.42822862623864333,0.266453685098813,0.15237446404440524,0.33758137532887156,0.8556647760152495,0.6968281206275876,1
197,0.09921291946650468,0.49708276946308494,0.3243727646731057,0.1535212793928376,0.6091640528298269,0.9873976729273946,0.44850547502142457,2
198,0.12180305749547501,0.3556895778879728,0.22442708457033866,0.15471603020699312,0.7759584418813597,0.6674442074141516,0.9604326206179827,3
199,0.09853165531389664,0.49941922293083474,0.3273405505433021,0.15541843578933962,0.07614516220153023,0.9332279456145661,0.3898087886473819,1
200,0.11812348242826305,0.37448559542527315,0.23595026525246615,0.1542453888365491,0.1580597336011924,0.7578146029737168,0.8179133158851739,2
201,0.1233626170797451,0.34161973376460103,0.21006709365515014,0.1472008033992966,0.6650816241420333,0.684161923204092,0.9391723988096234,3
202,0.09890558560879384,0.647897895303029,0.4540474043435211,0.16532130699970007,0.738402441015417,0.35126349593570294,0.03734155525241034,4
203,0.10576102681857516,0.4323229691027194,0.27818722983117217,0.14953485754815815,0.5882017770788354,0.07965966509987554,0.5996468938672216,3
204,0.09186295262698886,0.5181991439132594,0.32880275162649725,0.1443831595197947,0.9828033489679264,0.03217089088584668,0.25986194359040415,3
205,0.10317911610898309,0.5341539009601007,0.35344800121620457,0.15964927884217942,0.4994614891065746,0.4505615335624683,0.23423540329197223,4
206,0.11566794157661926,0.3758433520737793,0.24522200256013957,0.15436002126563608,0.1362923350976436,0.4595357416106378,0.5114888344165399,2
207,0.10834549984205918,0.37293715143288964,0.2297479011133349,0.14267762291576075,0.68629106037108,0.38618524324164494,0.9407987264321168,1
208,0.08953300440505789,0.605518706717302,0.4065856416259028,0.15015909861871318,0.6020755221947981,0.02992301438932965,0.0619246717317975,1
