,mPrecision,mRecall,mAP,mF1,freq_x,freq_y,freq_sine,octave
0,0.6137097196760047,0.18575924107292824,0.17032796092366836,0.26119644498836936,0.8513234378820872,0.5050169383291315,0.6696724334719923,1
1,0.7228443126493531,0.32001389925167656,0.29588254565656397,0.41858844114915694,0.23556720050497482,0.04990052927536981,0.9637777175819336,4
2,0.6235327182611563,0.15874757644747836,0.14221104893180908,0.22245989609127176,0.7581834698938779,0.14855783939243428,0.6979864426881882,2
3,0.6750550049931323,0.18232535828557694,0.16705768277760077,0.25768887041012134,0.6338251131552236,0.6725528206034685,0.6873871935677378,1
4,0.656861965241182,0.1703436338484734,0.15699110500315844,0.23890455191688606,0.9551260344725638,0.4767644427890656,0.7833894792170337,4
5,0.6735255071704517,0.19164814712493433,0.17688943056214743,0.26767523250291825,0.2602465772917608,0.5976627863227764,0.6499376659580478,4
6,0.7074310079791356,0.21008158826834253,0.19629988226805212,0.2940599314146429,0.15427777765800355,0.4582750842102168,0.409155080827325,4
7,0.6770127677587006,0.25635131468544053,0.23882431873567658,0.3500641502220918,0.3121210152816999,0.925514972525134,0.2339895934695555,4
8,0.6264668295734341,0.14724414403553726,0.13215478517275153,0.209340388410799,0.2579587781979187,0.8252487276907973,0.9566749679371654,2
9,0.6856237790629394,0.19563856500916005,0.18033275980807584,0.2759875999103996,0.7568327604735129,0.980144498972855,0.6457308285338275,4
10,0.7372477394421619,0.42332921480223484,0.3940891170754338,0.5188978754819898,0.7331093038467983,0.9392329417135517,0.006972965493908467,2
11,0.7087162812367753,0.21220115105774942,0.19682326588210697,0.2968862360269708,0.6696849008553338,0.7286978986682412,0.3759875722419179,3
12,0.7291610144664178,0.3089205448940292,0.28529818052770944,0.4133225127881879,0.2163791144584878,0.0525304210213815,0.041192098527846,1
13,0.654427753157599,0.17043032763165106,0.1556555885890663,0.24188392520655883,0.8618068074390897,0.9991017766569732,0.8572719021399986,4
14,0.6997952978054627,0.25557849959596934,0.2375156060464482,0.35058066636614377,0.9565715558589277,0.4733186956586549,0.220763413296594,3
15,0.6127914833774245,0.16967297841680246,0.15332495332025758,0.23599217629600533,0.5316058181086445,0.06099703563643344,0.5391071494651437,1
16,0.7400956768192531,0.29421544680434186,0.27609379017167657,0.39777292149699855,0.6493727306293858,0.9914233105026428,0.20062858530223948,1
17,0.6529904925580372,0.17059292364965278,0.1565009776107419,0.2431343218382794,0.5006920990205621,0.5703767176214433,0.6383763072286476,1
18,0.6207155092708586,0.14869205484255682,0.13627464403206618,0.21060346297025268,0.28355771510260386,0.45900402274897034,0.6518822746930998,3
19,0.664310531995118,0.1754698767656801,0.16213483527306113,0.24477737811844827,0.2861476039966042,0.019789430833063282,0.7647678458684112,2
20,0.6272993511736866,0.15727363687796933,0.14436534404457868,0.22262107990038177,0.31342052273491317,0.42840116945650875,0.5257998827279587,3
21,0.7362771078919434,0.29495194975739514,0.27337311540719494,0.3901400945430863,0.19085000416415399,0.1832707471881192,0.8325529469120416,4
22,0.6674661811373268,0.16950134590460064,0.156137990751747,0.23930195665374324,0.9019236326293176,0.7189489921540744,0.7619188874979097,4
23,0.6653839249323854,0.20647581534901277,0.18900141627399825,0.2792627196124516,0.8583981340466859,0.007866902523575692,0.5167587139678089,3
24,0.6422580802727114,0.15906025588000175,0.14421284841222756,0.22630929578154815,0.46163936131883676,0.5330356805066168,0.8523658853568199,1
25,0.7364517751707791,0.25696743403091105,0.23833941814650475,0.35341325932998846,0.36725141256017046,0.04371621836509809,0.12271079572120658,2
26,0.7244339785575382,0.3115518804319565,0.2904935022649669,0.4143794465267362,0.9390783565470986,0.7148299959022736,0.14024652990197572,2
27,0.6451092064879119,0.15855221042870404,0.14504589200427728,0.2253701133506263,0.2223734692328101,0.9530194928093334,0.9898822250104898,2
28,0.7183385058206639,0.2464406216377341,0.23130901118716207,0.34140950579780754,0.5535419594668016,0.04332054824784537,0.13078745671746073,2
29,0.6101286637417231,0.12817110554300667,0.11647279103327479,0.18372167065145853,0.05449815554216264,0.1030841611668406,0.6306843159527278,1
30,0.5866275205843515,0.15086611528487964,0.13730021627389893,0.21362438557118318,0.191202197017449,0.5155929737435347,0.639012400078806,2
31,0.7121508680072447,0.24661365789508055,0.22873310003366845,0.3429357563704855,0.6040269333595097,0.9824621044111832,0.3870775559634231,1
32,0.6778952916683181,0.19961905935673738,0.18421104384485437,0.27550961498958704,0.6621836528441697,0.4114567308107999,0.435651807575274,4
33,0.6904514834385,0.19869361639683608,0.18325580356462362,0.2811485719060861,0.5809958186732397,0.6155729545542656,0.5170183858615486,1
34,0.717578057833612,0.21662783694824342,0.1990927686710095,0.30144288283674314,0.8696014159992898,0.7616533303200376,0.4767190570881452,4
35,0.6698286742854778,0.21251081514871833,0.19473601412230387,0.29336973066166994,0.993405220822747,0.9279200892164283,0.6304267518367587,2
36,0.7279275190570985,0.3052828599527221,0.2845269954866428,0.4086705933399893,0.7638618421529112,0.17701665109231846,0.06352224830965991,3
37,0.7340906189273015,0.27255819824898503,0.2519713679452823,0.37164901585531285,0.46509178414375885,0.9114260153205236,0.2295569711115648,4
38,0.6841409775902674,0.19017309162142876,0.17451771762364426,0.2688701761871266,0.8339346694541027,0.6264242471491316,0.5668733603852718,4
39,0.6537428112747716,0.1809342778729819,0.16798737075535142,0.25838857482810906,0.12038739416600164,0.8056069161573313,0.5626247232617693,1
40,0.7536172597977154,0.24106115660366703,0.22365040950097673,0.3359510933643953,0.6832706964459297,0.29555522243611676,0.24154730783093803,3
41,0.7239321636223831,0.30050674461241067,0.27815079409634036,0.40072862482213945,0.518337787453434,0.5001009596293442,0.0929656023825236,4
42,0.7465205183580017,0.23072965628257144,0.21478099279750454,0.32352094954767735,0.1780658862557184,0.20895919013419806,0.2095514886675921,1
43,0.6785906775129845,0.22417636524085616,0.20694246280890968,0.3117241863332688,0.972933617280214,0.8546041335567958,0.5296495248774153,2
44,0.6789003652141916,0.19816543931902034,0.18423296286642382,0.2762070614717763,0.33843741977874753,0.20457909251008255,0.3821135771145857,4
45,0.732746543957238,0.23925298129411132,0.2231310907814139,0.3311799991905715,0.6154234059633834,0.5483267785773366,0.2958159927746624,2
46,0.7254998608601418,0.3292608006873784,0.30675907713323397,0.43246788276418335,0.878594237524952,0.41791321337237974,0.04843169136839587,4
47,0.7172538391718501,0.2809196720280881,0.26062673997319336,0.3813003561975618,0.5066888439148206,0.04958951320552152,0.052636049417352226,4
48,0.66563688358682,0.1846275476714702,0.1716087550760753,0.25784120945289707,0.11513785017643186,0.41214764922290736,0.8126723586821264,3
49,0.6780940193136841,0.20530903426129204,0.1895676266055736,0.2868079799243775,0.8187390843472899,0.7843974193260598,0.5497949827159107,4
50,0.6014140031570919,0.13881459481950187,0.12686776841603248,0.19824940476477657,0.3532137670588005,0.5289325210024439,0.9333941334386662,1
51,0.718761244314134,0.24922173035302206,0.2286630816869663,0.34362731851230705,0.9830668688918388,0.3047968906588412,0.24571226301821258,2
52,0.7343113259245847,0.2922297885520301,0.2752597511833807,0.39331702951106445,0.8838254464445581,0.4454133154310441,0.13883838000724047,2
53,0.7517518719520009,0.3781622293086525,0.3545098688001744,0.4855424510570911,0.8534493333489572,0.7742655997733134,0.030055016790528244,2
54,0.6902404709641056,0.17514607692300604,0.16218880276533648,0.24887233171716935,0.3562531775378994,0.6681537597839832,0.5934967777107625,4
55,0.6378246671788583,0.17944588418001395,0.16118828520984807,0.24978754160445682,0.7571297778090657,0.11090324122416129,0.5935444522000249,1
56,0.7431482803073596,0.26900858920131193,0.24888787940303891,0.3697906674082055,0.9863290630015888,0.5312465781942654,0.21521237364121015,4
57,0.6653638670556103,0.1880605617632123,0.17260287822794723,0.26344417559029376,0.5263216119513313,0.1986952389926171,0.40860404917122717,3
58,0.7435160302465726,0.3199944283011883,0.29703574314641157,0.4218611622535528,0.4707321549552316,0.9784073091128059,0.11973326326706157,1
59,0.7359020178220105,0.28606944859305633,0.2656631098152905,0.38808374803478773,0.014665820972070809,0.7386253730248429,0.14746842773947588,4
60,0.7157031430761085,0.23407473097183723,0.21551470805098064,0.32028276444538395,0.7002037687349363,0.08100079496575419,0.6311455018450769,4
61,0.7153104153541452,0.22427925979034818,0.20536139957187632,0.3107459532684157,0.8584775686018541,0.24822925918601002,0.31551494565666105,3
