,mPrecision,mRecall,mAP,mF1,sigma,theta,lambd,sides
74,0.1030408842959133,0.5557013432540567,0.36275556921983376,0.1597800074648004,0.8825859737322465,1.5444944896039883,0.643697721483723,5
75,0.10631058410207968,0.5692323009021175,0.3774203847650674,0.1645159167245999,0.08020666233007856,2.8537781779100397,0.6100210749272074,2
76,0.10192741298642796,0.6407953383001411,0.4384483925537593,0.16623100564608997,0.5076354697177541,1.847664120647546,0.14483868251732768,8
77,0.10630529143050019,0.5778392846558589,0.3779335216385197,0.16607974971414005,0.16390990010976536,0.4310569063310356,0.7609714997119036,5
78,0.1035039580118656,0.5784051110821183,0.3781235945911599,0.16443934022068468,0.36589214535693404,0.5182615988911721,0.9106412361657696,2
79,0.1115628164964424,0.5807523685958631,0.38904650209047165,0.17361386601794274,0.7433402256486646,2.8964649038678614,0.3089885865600104,3
80,0.0949522221446587,0.5792793955819182,0.38492122430626674,0.15739810110021873,0.4245054793568499,0.25197205395578265,0.09917118259099256,3
81,0.11427436897704954,0.578784451076342,0.39896024112257444,0.17436957853995666,0.8069512875713337,0.4332699561136115,0.36349754945442914,8
82,0.09929042588289164,0.6065559141580287,0.4038895730091282,0.1626974474638922,0.7188157110375418,2.0518171510165484,0.8491201301923534,1
83,0.1129096907260752,0.5494277335692586,0.35469112054862356,0.17053790127449023,0.9428394462110162,0.7047767635809572,0.462270065889272,2
84,0.10031109496696655,0.5590516347854911,0.3684393036206547,0.15896826310941642,0.5341560205858773,2.59526687441357,0.7639221231111064,2
85,0.1020339027821382,0.556970703889157,0.3626601048022781,0.15872841668675905,0.8021479539877953,1.3069228947264175,0.5853704185406644,8
86,0.09938062535277403,0.5984311633721946,0.4008718033580346,0.16038271940267093,0.3229071063370519,1.5155037079479934,0.9757602077156046,2
87,0.10697501303999672,0.550452454234599,0.35662569920572035,0.1652357933773836,0.3457458450898646,0.40412869112914845,0.5570900610042536,2
88,0.09847988980252825,0.5603359908835166,0.36634590574256176,0.15614755964165514,0.40051046358150544,0.08847858949970493,0.7826899725385765,4
89,0.11089241621413364,0.5718176381417104,0.38696419769230317,0.16910798468555707,0.41091573429808903,2.385210969549836,0.38470558788537124,7
90,0.10862805045503139,0.5697432497573678,0.376771178386779,0.16637032686292944,0.10325322066597453,0.23244550975738004,0.4490946776366005,8
91,0.10850537266570423,0.5783495170762425,0.3890226057430467,0.17093458826461955,0.5190989393318636,2.011118875724174,0.2702796113824345,4
92,0.10564695254111711,0.6198157296614595,0.42267667002104936,0.17045667873899722,0.09680321926902558,1.6887048586168536,0.2536561976692959,7
93,0.10417581854300824,0.5672142148207224,0.36981373522447525,0.16113131201506653,0.889762135819764,1.6288860914869976,0.5530285926768189,3
94,0.10420194127479014,0.5662758430446607,0.37520411233890644,0.16209390839105625,0.06184478322329312,0.9414882640184087,0.6712070453451906,4
95,0.1372853389449762,0.2764645189001997,0.1608384131053233,0.13221929801755042,0.4496944303093088,2.37513400772783,0.035777622122095454,1
96,0.09714836307092198,0.6113362493574328,0.4177525681943745,0.16079170856312203,0.2846940663904305,1.2585645899586662,0.03914072508003119,7
97,0.10227937762228814,0.5531845638718184,0.36475106787573564,0.16195532340062474,0.1548694156544791,0.4751802516193982,0.027843279861490267,4
98,0.10773721818828337,0.5523706214727503,0.36393473793197095,0.16450338557432587,0.7838366908422123,0.17606471809459653,0.5332003173047277,6
99,0.10307285483939013,0.5529291276773263,0.3610713204959707,0.16008008350517916,0.7149323989195256,1.0761462670678075,0.5832237563543979,5
100,0.10939034585433957,0.560633864390997,0.3776465260950069,0.16531946655055885,0.1459478901815131,1.9102610564190992,0.5491201046414588,2
101,0.1085020180551602,0.5728013846646751,0.3755398198431263,0.16665216748680406,0.6327656411063102,0.6921622693940764,0.48400560356877786,3
102,0.10500114451440767,0.5560422521759775,0.364958305910264,0.16218227720385386,0.7925551673304461,2.33170512631994,0.5605120362633856,5
103,0.10900432904122959,0.5795704421821076,0.3909192825024998,0.1710141505859975,0.7733322203698869,0.3415722162089247,0.30100269718061845,4
104,0.09979824691391488,0.5727427281073921,0.3865468886690107,0.15890236124082185,0.09227959766336158,1.4827210141245828,0.9143845908986524,5
105,0.09896990915600667,0.5538634404269105,0.37020936716401254,0.15578472847801386,0.6855127190457763,1.6861061393949497,0.8509375707648679,7
106,0.10920148915271588,0.5510886558565128,0.3631408560319625,0.1645013508060125,0.716023920883577,2.5792855701405757,0.5007780643338525,5
107,0.10230810496887881,0.5487167448755529,0.3631486338354001,0.1580827568486481,0.8621662670420273,0.3705435742882128,0.6115597710005671,8
108,0.10219403521804422,0.5483341680628605,0.35823110081118087,0.15862692475932638,0.5080443388649867,0.005262149077122462,0.6097636958755177,8
109,0.10581746266474293,0.6065537685741658,0.4089832534172858,0.16868134467736623,0.46109400030335734,1.6766985095873685,0.24084229226170029,5
110,0.10146982631463315,0.5914744621314492,0.3916842700506104,0.16572922887713712,0.9651163249194699,0.4735167794855026,0.159422392531404,4
111,0.10120208840152223,0.5709495418963012,0.37457621579195755,0.1613487823125595,0.7965122557387535,1.7960276798180985,0.889945618615536,5
112,0.1100383156973415,0.5714219388910757,0.3852965305429989,0.16714979083157205,0.558730990806489,0.10336721285631843,0.39139529474161927,5
113,0.09857199207924883,0.5728701699615135,0.3806216365886907,0.15715741247890108,0.3306170713112795,1.541501036752997,0.9087537357359984,5
114,0.10236023905060798,0.6082421168254614,0.41579220936064926,0.16735487492624235,0.8452379960035107,1.2275459317527937,0.6934290848952933,1
115,0.10077003553884896,0.5539615104678411,0.3599730919857877,0.15681782124222665,0.4554363894644047,0.4908656288072703,0.7316308805594509,7
116,0.10169306797659891,0.6468398640517932,0.4488823738383685,0.16650199872960575,0.09268519215816062,1.4697854564865407,0.18267607630707183,8
117,0.09741697953478587,0.5630241505612847,0.3734932423701449,0.15625569179344473,0.4549042727134398,1.4990719076441612,0.8877185295331361,5
118,0.10037548979585162,0.5522484880732742,0.3662004346810204,0.15807857260740568,0.8719683961501463,0.21325581543235886,0.7939538174686197,4
119,0.09431689952976498,0.47734856596372827,0.3042790663970679,0.1463642804590038,0.44828214689444545,2.126568549158397,0.05848082772902419,3
120,0.10333876730015334,0.5707062348641264,0.3796207684842561,0.16298194863014356,0.014349147740350121,2.870473123045102,0.8995851206299367,8
121,0.10501516829930194,0.5506773196328718,0.36676999878654065,0.16025467791339224,0.6114853239164696,1.9271871849713607,0.5453949405465509,8
122,0.09815695501988113,0.5625158836124429,0.3632019410773367,0.1549554604206118,0.9958300034113987,1.9703795633777175,0.6965831803220587,6
123,0.10051077099877248,0.5703775788363632,0.37067067486331495,0.15948856526376268,0.8172485840405118,2.351177540579904,0.8264253851711837,6
124,0.10286302143090373,0.6051596843745477,0.4057653454271476,0.16566521072413995,0.6172379466181479,2.940752547240897,0.2303280864566435,6
125,0.11024597120936123,0.4267850776999104,0.2862238448431774,0.1526941880205075,0.914398886797885,3.08654255689777,0.34327104543192344,1
126,0.10300039795966309,0.5977719747499532,0.3948744741609933,0.1648204466094117,0.8135816816510619,1.5478151846357464,0.8067420393802855,2
127,0.11067261964501285,0.5800576156885707,0.3926570835842738,0.1703878355355902,0.49863935274004045,2.96882966901745,0.37121534750881957,6
128,0.1017661964548016,0.5595501889097358,0.36644017911671173,0.15967765724561814,0.5912202854073818,1.128594040636295,0.6539457997302313,2
129,0.10064854881268466,0.5624143232903933,0.37153682161653007,0.15905450148739875,0.7312928092030199,2.285963563925787,0.8187897263505479,4
130,0.1016761839250235,0.5319596882713323,0.3464540196965736,0.15793285498426707,0.8464261639788647,2.943030442426826,0.7748093423529709,1
131,0.10668241468473343,0.5593605965058142,0.37489158729785865,0.16456868497433325,0.0581764023767114,0.0509967741680095,0.604712449529139,8
132,0.10103699122131445,0.5746208755424488,0.3792425406752245,0.16119241723502367,0.7748038571611511,2.8919718870738076,0.9243466900712887,6
133,0.11442803392493799,0.5909931856228573,0.40455550205095897,0.1749737763954035,0.44750343997820197,2.780466932172588,0.2978509592684062,7
134,0.11263622710985399,0.5440742738564912,0.36005436116123435,0.1727749714851611,0.6607985603015407,0.6455526879358812,0.4285932577988313,1
135,0.09930659662962933,0.5667313340398912,0.3758461590525012,0.15805946834662937,0.7646330109588501,1.2871532350399628,0.7726878981082074,2
136,0.10298244114067756,0.5559638711669432,0.3636497387657808,0.1609807208955924,0.5395019250274483,0.3861634483288129,0.761892826681813,3
137,0.10337247601028601,0.5544886858954297,0.368200959449112,0.15918495114857817,0.15851485058039905,2.34735658381475,0.6596082784163736,5
138,0.09959819319662,0.5794714605277917,0.39140928567229255,0.15771015014945253,0.4095268315182661,2.4423167294607415,0.12558684633729522,3
139,0.10497297996130686,0.5709912952471641,0.3753829098485671,0.16465512058281,0.07687299375237977,2.7675606654653717,0.5784620015803116,1
140,0.10139861692738175,0.5815038961804958,0.37895567018208054,0.16156032600624623,0.6893006911552638,1.386862236558981,0.9659010999243473,6
141,0.10761277333096339,0.5777350524272682,0.39110879042183094,0.1709364013256526,0.9537061819630834,1.9793965488261012,0.2639228700540188,4
142,0.09535598988826738,0.5088742114864486,0.3184174204707479,0.14988955672955634,0.795252812224187,2.6503968518668004,0.06897289750038871,3
143,0.10821614638029804,0.42671418797127714,0.2736025090484785,0.15666703855522654,0.3897864227871187,0.29335663547139035,0.014767382925551353,3
144,0.10007995548712537,0.5502972891011322,0.36051425378621255,0.15730596500309302,0.5842914960054943,0.3743464239089505,0.6034366894022372,6
145,0.12535127138354588,0.39956789086864564,0.24769092650189073,0.15715410209514777,0.30420067584686916,2.5691462592761,0.052146445491447535,1
146,0.10018668573324363,0.5767400174507553,0.38207960188762163,0.16065490491374473,0.541045599554965,1.3884880517292346,0.9251087731108887,8
147,0.10119932708501048,0.5776504841343817,0.37924961095779935,0.1609260933011484,0.30072690578464023,2.5222885705901836,0.8841839735825415,6
148,0.10314879029288167,0.6029843650519613,0.40088041582836065,0.16566895525675826,0.73832475679861,0.0004724360988545997,0.9012088284465878,2
149,0.10295985545654773,0.5508103155350726,0.36039046248699497,0.15968680456244133,0.2593415079870255,0.3613713698521976,0.648244764640422,8
150,0.11647452797777755,0.4414439857712752,0.2841148714565852,0.1626773425718225,0.9640203904338944,1.1571844933372095,0.031026045766954446,1
151,0.10501826442301895,0.5593225376162889,0.35994053355816674,0.16282669802558175,0.6619487321735315,1.2492769400384542,0.5618435804395194,3
152,0.09017288860459043,0.5858461301716894,0.39135755615336787,0.14855328958782815,0.06877784768384376,2.619327632898569,0.07752094754440797,3
153,0.09122043632513768,0.5669582387754843,0.3797178510710001,0.15073850022431876,0.01077776350569315,1.6015289516791265,0.08214095888680828,4
154,0.10180227448661254,0.5749926253596485,0.38538089864847713,0.16520384752220516,0.9970463442051004,2.8838706364349167,0.05568782139249051,3
155,0.09913978819826752,0.6538317392773569,0.442469258217702,0.1635919072698473,0.22050557821579353,1.3342271921983064,0.12144412649291081,8
156,0.10834759810940779,0.5558926345751927,0.3688479054642003,0.16320880682886202,0.3125627484571776,0.2103731474354482,0.5288356999933583,8
157,0.10915670492611082,0.5593820028563605,0.36829167443144256,0.16606266360332347,0.20841401420210837,1.4387301953167744,0.5668743925899159,4
158,0.10468344961427711,0.5622042613948944,0.3659622139301357,0.16386033317732301,0.9281017724711823,1.2912221754794921,0.776875557765061,3
159,0.10316323720327883,0.5910553474576479,0.38699977007365194,0.16369403075812916,0.6520128596686141,1.7261708660853319,0.7832412384478685,2
160,0.1098413587982749,0.5715277719456214,0.3816225070136628,0.1718360543206268,0.5043863235561108,2.0100825696205047,0.298220796128046,3
161,0.11508665949222648,0.5659420478992825,0.37598577758292934,0.17041402609501924,0.5576508144925704,0.18505385160502238,0.444632138668524,7
162,0.10944804029822527,0.5482279991656098,0.36216751018440674,0.16395584745900452,0.3178728472991873,1.940025929015266,0.5085647915762342,4
163,0.09885820758858642,0.6180046937509907,0.42228566394053885,0.1639433711158838,0.6141750023638414,0.4155499908964976,0.0052659985507939044,7
164,0.10051243184974301,0.5750922797480158,0.3705325979630137,0.1612314211228892,0.4196003634549319,1.3565811261958987,0.877290354635732,4
165,0.10671886185345007,0.5576018202878099,0.3658383733416409,0.16335667126451212,0.1992281464241792,2.8033379163137493,0.4979617449358106,4
166,0.10428015270208099,0.5543233473026007,0.3634265762029588,0.16003800604306861,0.6566050997098815,0.42045985336823455,0.5791192182691689,3
167,0.10357216554516817,0.6080364783656563,0.4117186510136456,0.16641094121683325,0.37384056925921205,0.6558373323296515,0.2318724804981278,7
168,0.1008541492957106,0.5482320234995586,0.36148169859706075,0.15823720869044752,0.7850663791171616,1.3289526394855482,0.7760392031931506,4
169,0.11716307349333026,0.5833470291474062,0.3969890706214657,0.17556122942403718,0.41539495750952704,0.18973294223877343,0.3614101744878787,5
170,0.1071665667195341,0.5559716753011441,0.3652561328227728,0.1633319352490739,0.5082713750461963,0.8993645071743075,0.6843318881802601,2
171,0.1125747302843664,0.5572538519903154,0.37002893593600317,0.16903464610976188,0.7874664791808963,0.24337644285773777,0.5158129312818903,3
172,0.10163610940712513,0.5679152748683343,0.37114845359312437,0.16163066197561998,0.44787809291973113,1.4986767354072486,0.8442883807551069,4
173,0.10467311167754623,0.5571733310014734,0.3646192798007498,0.1615412566501965,0.9662211351241645,1.8013223896437438,0.5316782034502294,7
174,0.09963761766342176,0.5611622151138024,0.3683121129371575,0.15787024782306142,0.7930286671951117,2.35393994351015,0.8436154859007706,2
175,0.11717747018420535,0.5814603103494445,0.38917461196434333,0.17681388636431244,0.8264304053149786,2.900442054089873,0.32977859579028934,3
176,0.09981354536998058,0.5736204680596019,0.38263174995534566,0.15874363452692558,0.9539204667037277,1.3748265860247693,0.35008627482882104,2
177,0.10080614174670591,0.5571814778553261,0.3629663524947746,0.15763507276058902,0.3888506288432074,1.9723231318816423,0.7084772088084601,5
178,0.10148344495225092,0.5580361754836828,0.36102800495097676,0.1591630524998212,0.5800802641821708,0.18871010137888383,0.6915563423878018,3
179,0.09487411300631653,0.6250092223473483,0.42964043933935586,0.1569576448210947,0.6935917407956035,1.4932424311997776,0.11119359652411653,7
180,0.10828357626455702,0.5837735539087865,0.39417262176398143,0.1701027924065605,0.6734584835406308,2.7332087400432163,0.3089795840164993,4
181,0.10145970881735948,0.487204921883329,0.32220737794401455,0.15774230638033832,0.9529367945610195,1.8606983722163963,0.1286992832966315,1
182,0.1064208098349878,0.5858843470018439,0.3907594767648657,0.16924713443892647,0.28834863387833454,1.1784158434264,0.233264822013302,4
183,0.11388552893350914,0.587493478818751,0.39602953828299675,0.1740023951213222,0.29136152862599196,0.28037542728186454,0.3720705291124463,3
184,0.09941207667422325,0.590625062801908,0.38568034863754735,0.1607098818711042,0.9180044020391467,1.5663537342257259,0.9802800179423186,4
185,0.11112111725110674,0.49809330770726384,0.31844959695964004,0.16359789314906337,0.7993056417265596,2.886191592575579,0.3712187453190682,1
186,0.10613537375837931,0.5290225350648166,0.3421828329585508,0.16274341352336277,0.20335662406959776,0.23214556434877454,0.4471199704487696,1
187,0.09270983291917494,0.6034258329088102,0.40923183132894503,0.15371747137902797,0.5700468780927677,1.667781750008735,0.07639928695276033,7
188,0.11329594825168739,0.5576030843283039,0.37882502919870725,0.17485025176654936,0.7457637340963282,1.339334101698739,0.3712465454117033,1
189,0.11331603994782316,0.5976470193766754,0.4059364457740716,0.17588198150559842,0.3530363904475091,2.3859260813715593,0.30264976624075757,7
190,0.11650049904585295,0.580570352283373,0.39263951574580375,0.17701560521966758,0.43438225122139007,0.4748532263872464,0.3659743525303485,4
191,0.09700411172159076,0.6316893215169254,0.42863234568673897,0.15935121064164842,0.575396611660893,0.5378258256884124,0.11852943574891284,7
192,0.10249784610359039,0.5497877943693434,0.3586733039752102,0.1580984775781126,0.46710855754821057,2.2493940099707426,0.6568995295914174,3
193,0.09034477160274997,0.5890282144050508,0.3945473235665761,0.15112428113699933,0.7530423900690328,2.136149529078222,0.07767499370541742,4
194,0.10793131195464971,0.5681381565274366,0.3819132122335827,0.16760812046184803,0.005938753683069731,1.62634846100055,0.6962567781880515,1
195,0.10479274351441625,0.6048565041579561,0.4069442818916523,0.16855809467944538,0.4346325243910505,0.014319602094122388,0.23593911495777709,5
196,0.09691231714300383,0.5723791864835412,0.3674564011228973,0.15740694683115258,0.33758137532887156,2.6881501742650635,0.6968281206275876,1
197,0.10992982651899548,0.5672983524693425,0.375178399355918,0.16809411133972613,0.6091640528298269,3.10200127544036,0.44850547502142457,6
198,0.1015156782395692,0.5857373458482349,0.38512379761698884,0.16238813110382816,0.7759584418813597,2.0968378186933605,0.9604326206179827,7
199,0.11211725683597336,0.5579590614571833,0.3634084625509657,0.17106332715083572,0.07614516220153023,2.931822058067416,0.3898087886473819,1
200,0.10507129444595611,0.5838300433192851,0.38416895821166364,0.16601377180206,0.1580597336011924,2.3807447894852944,0.8179133158851739,6
201,0.10095768425642455,0.5789888351112626,0.37908501355380664,0.16167050204354375,0.6650816241420333,2.1493580718038396,0.9391723988096234,3
202,0.10223570319482797,0.5463652317198319,0.36352098908848773,0.1624212677947324,0.738402441015417,1.1035268183058724,0.03734155525241034,4
203,0.0999049140731748,0.550450057325057,0.3564533561785294,0.15656414280013545,0.5882017770788354,0.2502582186651922,0.5996468938672216,7
204,0.10792160636213625,0.5814417827193792,0.39161644394821743,0.17109388190745728,0.9828033489679264,0.10106783446641476,0.25986194359040415,3
205,0.1046765532910521,0.6020103121418243,0.4058325229290515,0.16749212461305277,0.4994614891065746,1.4154808038300015,0.23423540329197223,4
206,0.10857103430898137,0.5600808409399411,0.3691023856461128,0.16524536212146204,0.1362923350976436,1.4436741099059172,0.5114888344165399,6
207,0.0984247863819041,0.6160769244631645,0.42277990776617236,0.16281669326747794,0.68629106037108,1.213236723092739,0.9407987264321168,1
208,0.10369339035889606,0.39417628180607617,0.24243536325538617,0.13028239164828812,0.6020755221947981,0.09400592217877969,0.0619246717317975,1
