,mPrecision,mRecall,mAP,mF1,sigma,theta,lambd,sides
29,0.7307834573101658,0.2740691688240852,0.2547873550630691,0.37013259521552067,0.05449815554216264,0.3238484434232127,0.6306843159527278,1
30,0.7451800475554273,0.2794436002356078,0.2588667416029084,0.3812289507543566,0.191202197017449,1.6197830985552037,0.639012400078806,2
31,0.7610430978842488,0.2900628246849991,0.2690418393147166,0.3901254138706839,0.6040269333595097,3.0864957296485414,0.3870775559634231,5
32,0.7442811730999701,0.2755942002940557,0.2530306493820581,0.3733245038731984,0.6621836528441697,1.292629442785282,0.435651807575274,4
33,0.7285333292507106,0.28104582546036655,0.26291049387046794,0.37627513168536303,0.5809958186732397,1.9338794717762444,0.5170183858615486,1
34,0.7205936097877064,0.2657627338534784,0.24383932973698866,0.3622981845746741,0.8696014159992898,2.39280450711563,0.4767190570881452,4
35,0.7347710752602815,0.26015931817847066,0.23912579792595415,0.3567725858333437,0.993405220822747,2.9151469354007165,0.6304267518367587,6
36,0.7072591383512541,0.31267551484273615,0.286704821373827,0.40648301517891133,0.7638618421529112,0.5561142106346952,0.06352224830965991,7
37,0.7301319236570045,0.3012281288234447,0.28163257131998315,0.40042466347324146,0.46509178414375885,2.863329274021575,0.2295569711115648,8
38,0.7498246641724816,0.27040520969413234,0.24914863625558156,0.3712941785651882,0.8339346694541027,1.9679698128742287,0.5668733603852718,8
39,0.7079417954941418,0.28192906282881103,0.26128838658214004,0.3809944667671069,0.12038739416600164,2.5308887694810003,0.5626247232617693,1
40,0.7022854360450248,0.27129719731332846,0.25088171090306993,0.36224596504838996,0.6832706964459297,0.9285141155354016,0.24154730783093803,3
41,0.6773835990161989,0.265481939352033,0.24455257457810647,0.3540548476962827,0.518337787453434,1.5711135008247534,0.0929656023825236,4
42,0.659535800515215,0.1981969568819495,0.18365356147061968,0.2766082057491449,0.1780658862557184,0.6564646566256694,0.2095514886675921,1
43,0.7324274027022895,0.25509068162711024,0.23254068257255928,0.3479197775303564,0.972933617280214,2.6848180677095,0.5296495248774153,2
44,0.7683938255030046,0.28983028999316157,0.2712697533907943,0.39481896936494965,0.33843741977874753,0.642704174107742,0.3821135771145857,4
45,0.7457278158291336,0.29599792575661704,0.2758936392381251,0.39466404912658143,0.6154234059633834,1.7226193793451177,0.2958159927746624,6
46,0.6895556015849542,0.2851790306689601,0.2613692210280882,0.374666092819322,0.878594237524952,1.312913080968772,0.04843169136839587,4
47,0.6837670992986081,0.3039857382019074,0.278454695543764,0.3955735626921252,0.5066888439148206,0.15579005038156044,0.052636049417352226,4
48,0.7370988682086976,0.28880372719279823,0.2680133897344879,0.38889267216425133,0.11513785017643186,1.2948000269929887,0.8126723586821264,7
49,0.7368578936198134,0.2659251821052724,0.24680342537272076,0.36585020664203716,0.8187390843472899,2.464257170049542,0.5497949827159107,8
50,0.7539617986909243,0.31807563058445765,0.2966035079173427,0.42336005299304363,0.3532137670588005,1.6616905222260068,0.9333941334386662,1
51,0.702686040378232,0.24044601264335358,0.21996787607713145,0.32817915463103764,0.9830668688918388,0.957547672530827,0.24571226301821258,2
52,0.6863273377400805,0.21963128338736135,0.20076068826243323,0.3016583458457601,0.8838254464445581,1.3993071995692414,0.13883838000724047,2
53,0.5966588290271546,0.14187749122631294,0.131113485982905,0.20567790489474197,0.8534493333489572,2.4324271201751366,0.030055016790528244,2
54,0.7283897265490609,0.26068378827907585,0.24106369129666544,0.3583582126300456,0.3562531775378994,2.0990669432057607,0.5934967777107625,8
55,0.7274575404788679,0.24671048685014565,0.22689359745032128,0.3391362132109701,0.7571297778090657,0.34841280788912177,0.5935444522000249,1
56,0.7326241696026555,0.3001940922129284,0.2806431858568752,0.39966203208742146,0.9863290630015888,1.6689603472998196,0.21521237364121015,8
57,0.7690009239572599,0.2896620430138948,0.2692939977861837,0.3926347174044756,0.5263216119513313,0.6242195031224741,0.40860404917122717,3
58,0.7308083845193106,0.32413220939589504,0.3014601488966177,0.41988100771631054,0.4707321549552316,3.073757214527349,0.11973326326706157,5
59,0.7352315169896511,0.3469758719272241,0.321772143072263,0.4481409461215575,0.014665820972070809,2.3204600456498667,0.14746842773947588,8
60,0.7238141706395339,0.2617217146199112,0.24057277042768313,0.35889191331041437,0.7002037687349363,0.25447150239934646,0.6311455018450769,4
61,0.7597845953573049,0.29871874474948107,0.2768250297887557,0.4004927092665989,0.8584775686018541,0.7798352170648057,0.31551494565666105,7
62,0.739179692611976,0.2994276076510734,0.2796042396181274,0.3997113023144177,0.24745718608182998,0.24543904856017107,0.3022001188089092,4
63,0.7243652600369689,0.26376713416612524,0.24339111405196645,0.36173075970745056,0.3150245771146568,1.1626919983411723,0.6000712799944485,3
64,0.7342952315330351,0.2956243768392862,0.2767997223881109,0.39605499557293267,0.5006770213261564,2.584539752605669,0.24667962547889155,8
65,0.6947060082031333,0.3139618656483333,0.28905788488734097,0.4075681863478823,0.07208015736151685,0.20971874026519022,0.01603148573414026,5
66,0.7599047500779544,0.3081226401175556,0.28823509844616324,0.4126423318927969,0.08964247609873699,0.5194849628193031,0.3055125133150466,3
67,0.7279985511066801,0.30311285201013466,0.28164782970339297,0.4037364127729667,0.4211107588880808,0.8402040127896951,0.8740028079269858,1
68,0.7420177892955128,0.31111324398232393,0.28929551168631945,0.41319980058542605,0.26121895270342166,1.960606090886411,0.8757348295194103,1
69,0.7258022194143914,0.2761039770039437,0.25506680710913543,0.3768071368922004,0.4060373025327685,3.062058359367494,0.9186432507877972,5
70,0.7538932654245583,0.3082944607410408,0.2850321709680205,0.40839770624350835,0.454386298099938,2.584689013383369,0.19327827462438163,6
71,0.7136198051184526,0.2576155026844528,0.2387384442219746,0.3536773344127386,0.9762733967391182,0.6312292694233972,0.6698455285895693,6
72,0.7493527921094717,0.267908520150824,0.2470277503623019,0.3677261954087728,0.9442598201028373,2.2307280970367085,0.49220459565147023,7
73,0.7364047522036474,0.26374703836993973,0.247444035889536,0.35742327239756494,0.1397301515397661,1.747943674978382,0.2631686477994579,1
74,0.7189867115138728,0.2594601591831164,0.24076306200528358,0.35672439019902213,0.8825859737322465,1.5444944896039883,0.643697721483723,5
75,0.734714394117421,0.2783759999405481,0.2570972955029007,0.3788926825759196,0.08020666233007856,2.8537781779100397,0.6100210749272074,2
76,0.7303989822328296,0.32300826223961787,0.300070628631328,0.42200286244394497,0.5076354697177541,1.847664120647546,0.14483868251732768,8
77,0.7220644579103527,0.27565610178221556,0.25446681953540473,0.37276999385640375,0.16390990010976536,0.4310569063310356,0.7609714997119036,5
78,0.7183769206264252,0.27480507144853944,0.25264389146991084,0.3740853902839971,0.36589214535693404,0.5182615988911721,0.9106412361657696,2
79,0.7085067137216441,0.2771837566686905,0.2543905673021675,0.37171462374227043,0.7433402256486646,2.8964649038678614,0.3089885865600104,3
80,0.6893032295385162,0.28463150751097854,0.2567645585621968,0.37049823458596665,0.4245054793568499,0.25197205395578265,0.09917118259099256,3
81,0.7523594375267632,0.2853450905510463,0.26599109139489985,0.3852815383854071,0.8069512875713337,0.4332699561136115,0.36349754945442914,8
82,0.7080357837506824,0.30127645895208427,0.2787267621440029,0.3972144444249056,0.7188157110375418,2.0518171510165484,0.8491201301923534,1
83,0.7410368579413321,0.2606682863309268,0.2398758528989431,0.35626042928305524,0.9428394462110162,0.7047767635809572,0.462270065889272,2
84,0.7149685954382597,0.2681118120987307,0.24777293002878178,0.3658675796947582,0.5341560205858773,2.59526687441357,0.7639221231111064,2
85,0.7342065015153776,0.2665574909779962,0.2456638254609913,0.36652306430476056,0.8021479539877953,1.3069228947264175,0.5853704185406644,8
86,0.7452452216331064,0.2914263423306521,0.2721150379136392,0.39406929460485735,0.3229071063370519,1.5155037079479934,0.9757602077156046,2
87,0.69896172131992,0.2658939800230325,0.24414075344681868,0.3612496066945101,0.3457458450898646,0.40412869112914845,0.5570900610042536,2
88,0.7240372378783512,0.272205235326828,0.252539094598531,0.37336480019821106,0.40051046358150544,0.08847858949970493,0.7826899725385765,4
89,0.7464152197782615,0.28340956029592823,0.264431190328269,0.38395228256313485,0.41091573429808903,2.385210969549836,0.38470558788537124,7
90,0.7328760012203384,0.2760279098633506,0.25479024163029595,0.37322991098807257,0.10325322066597453,0.23244550975738004,0.4490946776366005,8
91,0.7370238928896196,0.2846293110837249,0.26320952258947516,0.38121428590674106,0.5190989393318636,2.011118875724174,0.2702796113824345,4
92,0.7323050015602056,0.3052605731361949,0.2844301862543045,0.4068402928989584,0.09680321926902558,1.6887048586168536,0.2536561976692959,7
93,0.7434620388956514,0.26730427615189545,0.24731556281460207,0.3661536164778375,0.889762135819764,1.6288860914869976,0.5530285926768189,3
94,0.7538468325235594,0.2861094539326414,0.2635393094122064,0.38726298052132113,0.06184478322329312,0.9414882640184087,0.6712070453451906,4
95,0.5049262588983272,0.0995422481083029,0.09124203075899559,0.14851124406835203,0.4496944303093088,2.37513400772783,0.035777622122095454,1
96,0.6950672374383459,0.31392111896958463,0.28896387500950305,0.40825422177300685,0.2846940663904305,1.2585645899586662,0.03914072508003119,7
97,0.6921519836725541,0.2678308599502587,0.2469981413097412,0.3609536207668225,0.1548694156544791,0.4751802516193982,0.027843279861490267,4
98,0.7242025571188819,0.2603203438295291,0.24040278737640527,0.3590415391019717,0.7838366908422123,0.17606471809459653,0.5332003173047277,6
99,0.7364522775141975,0.2637132175643967,0.24470406398769326,0.3608519557851769,0.7149323989195256,1.0761462670678075,0.5832237563543979,5
100,0.7191733318277896,0.27293561294300517,0.25309323192036814,0.3702859798213944,0.1459478901815131,1.9102610564190992,0.5491201046414588,2
101,0.7384801774777059,0.2778086007476147,0.25568749998656776,0.37335518529748596,0.6327656411063102,0.6921622693940764,0.48400560356877786,3
102,0.7385126307434684,0.26699840347950526,0.2449540543817787,0.3650896423736968,0.7925551673304461,2.33170512631994,0.5605120362633856,5
103,0.7323145266143459,0.28901097788985364,0.2652736777482435,0.3876968810725431,0.7733322203698869,0.3415722162089247,0.30100269718061845,4
104,0.7332698050315637,0.292220188770825,0.27125966561132875,0.39325418143102153,0.09227959766336158,1.4827210141245828,0.9143845908986524,5
105,0.7435392303806297,0.2768456535632698,0.25534219200627223,0.3786528642625939,0.6855127190457763,1.6861061393949497,0.8509375707648679,7
106,0.7085648249297729,0.26701125133089126,0.24461656864361397,0.3626422253530703,0.716023920883577,2.5792855701405757,0.5007780643338525,5
107,0.7366991698178633,0.2634168615201466,0.24331348613314124,0.3617036693634625,0.8621662670420273,0.3705435742882128,0.6115597710005671,8
108,0.7145022004000781,0.26278372474919987,0.2425141669658964,0.35885068209867615,0.5080443388649867,0.005262149077122462,0.6097636958755177,8
109,0.7607820680794177,0.297072462544521,0.2769514172471574,0.3975875492069569,0.46109400030335734,1.6766985095873685,0.24084229226170029,5
110,0.6769776872134339,0.29351606888211507,0.2712237990045377,0.3836492555921844,0.9651163249194699,0.4735167794855026,0.159422392531404,4
111,0.7442525095373018,0.2819000125735772,0.25949332399660346,0.3838320469395473,0.7965122557387535,1.7960276798180985,0.889945618615536,5
112,0.7709944881858408,0.2851500164700781,0.26540085616718934,0.3868788128082087,0.558730990806489,0.10336721285631843,0.39139529474161927,5
113,0.740857463732713,0.28060109426908453,0.25968987353623396,0.3820671178053894,0.3306170713112795,1.541501036752997,0.9087537357359984,5
114,0.7460995288527984,0.3130908112727338,0.29361843367040985,0.4156862636070032,0.8452379960035107,1.2275459317527937,0.6934290848952933,1
115,0.7149584209988028,0.2592530708439983,0.2392284186011186,0.35638230190582404,0.4554363894644047,0.4908656288072703,0.7316308805594509,7
116,0.7189390088665292,0.3284080760832402,0.30769625593228367,0.42808023465951983,0.09268519215816062,1.4697854564865407,0.18267607630707183,8
117,0.7373086593930527,0.2844181270767583,0.2614631142176136,0.3872380198859822,0.4549042727134398,1.4990719076441612,0.8877185295331361,5
118,0.7367184142290454,0.2768505004224234,0.2543406312269949,0.37697751875720914,0.8719683961501463,0.21325581543235886,0.7939538174686197,4
119,0.6713258064118163,0.20102763160279488,0.18521269133532622,0.27883762732544837,0.44828214689444545,2.126568549158397,0.05848082772902419,3
120,0.7413432255184815,0.2893266811533712,0.26649629885836523,0.38979930691136166,0.014349147740350121,2.870473123045102,0.8995851206299367,8
121,0.7298704538899823,0.2662530392691989,0.2471973139193282,0.36446579908766685,0.6114853239164696,1.9271871849713607,0.5453949405465509,8
122,0.7163582067166161,0.2671926293802774,0.24569285839389057,0.36470830431805057,0.9958300034113987,1.9703795633777175,0.6965831803220587,6
123,0.7306440355206343,0.2778419628362883,0.25427842231245934,0.37972385452954116,0.8172485840405118,2.351177540579904,0.8264253851711837,6
124,0.7448841681918479,0.2938310103238385,0.27435953905898564,0.39260672056134166,0.6172379466181479,2.940752547240897,0.2303280864566435,6
125,0.6884782020714262,0.1870075665254624,0.17362452568691292,0.2609181486937785,0.914398886797885,3.08654255689777,0.34327104543192344,1
126,0.7204783967034466,0.2908416315386191,0.2709025820255736,0.39244264216991,0.8135816816510619,1.5478151846357464,0.8067420393802855,2
127,0.7457888591662918,0.281193703139044,0.260635371896096,0.37987174879245195,0.49863935274004045,2.96882966901745,0.37121534750881957,6
128,0.7344216811893877,0.2651673861400057,0.24599883173554477,0.3628918493732097,0.5912202854073818,1.128594040636295,0.6539457997302313,2
129,0.730756550249436,0.28196175075886154,0.2578646030522564,0.38233694368437654,0.7312928092030199,2.285963563925787,0.8187897263505479,4
130,0.7165439626795379,0.24131344635652718,0.22649373647965007,0.33635643381755415,0.8464261639788647,2.943030442426826,0.7748093423529709,1
131,0.750416892418491,0.2800158304755124,0.25729817802505733,0.38074769336346187,0.0581764023767114,0.0509967741680095,0.604712449529139,8
132,0.7252857420354248,0.28147772534724724,0.25909070136877405,0.38185844292746607,0.7748038571611511,2.8919718870738076,0.9243466900712887,6
133,0.7622797867129542,0.29688996820041946,0.27695222364827915,0.398309442917778,0.44750343997820197,2.780466932172588,0.2978509592684062,7
134,0.6770173601437692,0.23999559527940076,0.2248748148210856,0.3307828220831282,0.6607985603015407,0.6455526879358812,0.4285932577988313,1
135,0.7187594469653856,0.27914272110151617,0.25838361526777637,0.37842074074350734,0.7646330109588501,1.2871532350399628,0.7726878981082074,2
136,0.7157930674689268,0.2655324817885538,0.2441628251931424,0.36407438512320384,0.5395019250274483,0.3861634483288129,0.761892826681813,3
137,0.7437031551248497,0.27192474651487286,0.2509792446362999,0.37212811226016995,0.15851485058039905,2.34735658381475,0.6596082784163736,5
138,0.7096937131325365,0.2783290217092035,0.25762820736869146,0.3677562767069901,0.4095268315182661,2.4423167294607415,0.12558684633729522,3
139,0.7153864742749857,0.2688925919623183,0.24848440061122168,0.3660400066469315,0.07687299375237977,2.7675606654653717,0.5784620015803116,1
140,0.7304974834716702,0.2796102451227018,0.2582633683990981,0.37984694045997996,0.6893006911552638,1.386862236558981,0.9659010999243473,6
141,0.7352298830000551,0.28647872544695535,0.2645847919181944,0.38065409656863397,0.9537061819630834,1.9793965488261012,0.2639228700540188,4
142,0.7030644279567768,0.22834425982739087,0.2109008161392143,0.3141778265775305,0.795252812224187,2.6503968518668004,0.06897289750038871,3
143,0.6522882577995539,0.19156893938369796,0.17789698365122306,0.2689267185964058,0.3897864227871187,0.29335663547139035,0.014767382925551353,3
144,0.7264237136570214,0.2628380509104523,0.24222414854743,0.35926604953597907,0.5842914960054943,0.3743464239089505,0.6034366894022372,6
145,0.6251737154437877,0.1705900847568194,0.15739867945901978,0.2440938614959251,0.30420067584686916,2.5691462592761,0.052146445491447535,1
146,0.7389851757194048,0.27872010445707635,0.25773509410011475,0.37998648806197993,0.541045599554965,1.3884880517292346,0.9251087731108887,8
147,0.7409297841851201,0.28518173116124995,0.26424477039490346,0.3869776216504933,0.30072690578464023,2.5222885705901836,0.8841839735825415,6
148,0.738708203585604,0.29759548086479803,0.27578695491034805,0.40123547985584096,0.73832475679861,0.0004724360988545997,0.9012088284465878,2
149,0.7371153214535564,0.265965266953547,0.24544170700213747,0.36570376236840085,0.2593415079870255,0.3613713698521976,0.648244764640422,8
150,0.6414383107214234,0.1915919971869832,0.17682195332881168,0.268073210413277,0.9640203904338944,1.1571844933372095,0.031026045766954446,1
151,0.7504597469957475,0.267689176250435,0.2453606607688088,0.3657887941940112,0.6619487321735315,1.2492769400384542,0.5618435804395194,3
152,0.6937359677547213,0.2913603069150098,0.26866870077136235,0.3837087066610539,0.06877784768384376,2.619327632898569,0.07752094754440797,3
153,0.699204758971327,0.2864152970880222,0.2622724630350426,0.3790447836053762,0.01077776350569315,1.6015289516791265,0.08214095888680828,4
154,0.677020031058332,0.2714639941293562,0.24851703621755492,0.35748590319729123,0.9970463442051004,2.8838706364349167,0.05568782139249051,3
155,0.7277284578780141,0.3386749769295895,0.31278969207176244,0.4357016536505828,0.22050557821579353,1.3342271921983064,0.12144412649291081,8
156,0.7349444884846769,0.2612211945209037,0.24096689821073475,0.3582612028171259,0.3125627484571776,0.2103731474354482,0.5288356999933583,8
157,0.7308814225153613,0.2634501256754013,0.24351263455138378,0.3617832997069277,0.20841401420210837,1.4387301953167744,0.5668743925899159,4
158,0.7375641754677111,0.2696920197407925,0.2492465263912344,0.3691517987106573,0.9281017724711823,1.2912221754794921,0.776875557765061,3
159,0.742741751209343,0.2916086475088416,0.26926683476809765,0.39362768231739814,0.6520128596686141,1.7261708660853319,0.7832412384478685,2
160,0.7214811078106095,0.2688937118664304,0.2494401167125373,0.36417439539645863,0.5043863235561108,2.0100825696205047,0.298220796128046,3
161,0.7084285600522356,0.2722134877190846,0.2513715303395147,0.36646835972183045,0.5576508144925704,0.18505385160502238,0.444632138668524,7
162,0.7129882313427827,0.2659381256352171,0.24350244108871574,0.3617885536407587,0.3178728472991873,1.940025929015266,0.5085647915762342,4
163,0.7074413171133809,0.32784541543781553,0.3012356305149325,0.4221766540703239,0.6141750023638414,0.4155499908964976,0.0052659985507939044,7
164,0.7185117882536585,0.27874140151545157,0.2565933555232018,0.377526672783907,0.4196003634549319,1.3565811261958987,0.877290354635732,4
165,0.7154544302592978,0.26923344957256123,0.24870182118213885,0.36609518188088785,0.1992281464241792,2.8033379163137493,0.4979617449358106,4
166,0.7046827719373278,0.2565523890628588,0.23638225858270584,0.350883007770215,0.6566050997098815,0.42045985336823455,0.5791192182691689,3
167,0.7420731803959815,0.2988522337479013,0.2787730585470777,0.40028914474113764,0.37384056925921205,0.6558373323296515,0.2318724804981278,7
168,0.7140795541288677,0.2666950802571325,0.24429647921761893,0.3646875129413889,0.7850663791171616,1.3289526394855482,0.7760392031931506,4
169,0.7343937178867571,0.2869642604869737,0.26596782714428724,0.3851731680139572,0.41539495750952704,0.18973294223877343,0.3614101744878787,5
170,0.7397083558720391,0.25566911511649126,0.23594675222276354,0.35306603040867274,0.5082713750461963,0.8993645071743075,0.6843318881802601,2
171,0.7249118942676558,0.27315299346610844,0.25219445925633355,0.37137489459475514,0.7874664791808963,0.24337644285773777,0.5158129312818903,3
172,0.7248514716354191,0.2736845891105678,0.25104146773059444,0.3735828608762511,0.44787809291973113,1.4986767354072486,0.8442883807551069,4
173,0.7276239154649463,0.2649673116667925,0.2442279288106745,0.3624098484643265,0.9662211351241645,1.8013223896437438,0.5316782034502294,7
174,0.7388296674694738,0.26981413887819927,0.24785905239821587,0.3689213066726958,0.7930286671951117,2.35393994351015,0.8436154859007706,2
175,0.7415393689719039,0.28228383061800716,0.2592291178059159,0.3801734130047745,0.8264304053149786,2.900442054089873,0.32977859579028934,3
176,0.7601312734271123,0.2715071704466735,0.25357167498880245,0.37004170601170133,0.9539204667037277,1.3748265860247693,0.35008627482882104,2
177,0.7060490347110412,0.25878892002500703,0.23859389485097374,0.3541236569102542,0.3888506288432074,1.9723231318816423,0.7084772088084601,5
178,0.7257893070031471,0.2666424673106551,0.24476557749442981,0.36410538205832116,0.5800802641821708,0.18871010137888383,0.6915563423878018,3
179,0.7134563740236268,0.3303092977670807,0.30244589956861095,0.4234120267356306,0.6935917407956035,1.4932424311997776,0.11119359652411653,7
180,0.7396494449229765,0.2848853288120555,0.263146588140757,0.3844236170921845,0.6734584835406308,2.7332087400432163,0.3089795840164993,4
181,0.6701580405876435,0.23824040016343845,0.21867813330896646,0.32510921730610987,0.9529367945610195,1.8606983722163963,0.1286992832966315,1
182,0.7286299248944822,0.2869620724180032,0.2652123115924091,0.3847459026446562,0.28834863387833454,1.1784158434264,0.233264822013302,4
183,0.7417400542716065,0.28668321029143107,0.26718523081987744,0.3862073547990827,0.29136152862599196,0.28037542728186454,0.3720705291124463,3
184,0.7362035452020661,0.28612500259239076,0.26372395238250823,0.38934479097989794,0.9180044020391467,1.5663537342257259,0.9802800179423186,4
185,0.6875334149141625,0.2204718801865137,0.20170205735314503,0.30570254299149074,0.7993056417265596,2.886191592575579,0.3712187453190682,1
186,0.6820367040396714,0.2342318351417764,0.2144705115013684,0.3202120603089541,0.20335662406959776,0.23214556434877454,0.4471199704487696,1
187,0.6715251279276939,0.30384664005802897,0.2790525775100627,0.39271539195230515,0.5700468780927677,1.667781750008735,0.07639928695276033,7
188,0.7193443114346754,0.26861941697932074,0.250132407805131,0.3644064432948182,0.7457637340963282,1.339334101698739,0.3712465454117033,1
189,0.7509902698580626,0.29744061830884466,0.2775115305769138,0.3984935951397346,0.3530363904475091,2.3859260813715593,0.30264976624075757,7
190,0.7408157345192743,0.27889666688861026,0.25864083583545794,0.377934451026192,0.43438225122139007,0.4748532263872464,0.3659743525303485,4
191,0.7179762680680926,0.3271689946821513,0.30251503700758886,0.4198190249607151,0.575396611660893,0.5378258256884124,0.11852943574891284,7
192,0.719044159800594,0.2602774556414426,0.2396905003899512,0.3566741069546797,0.46710855754821057,2.2493940099707426,0.6568995295914174,3
193,0.6819066805729332,0.2902738474234517,0.2674167746317367,0.38036647348448405,0.7530423900690328,2.136149529078222,0.07767499370541742,4
194,0.7432079672742301,0.2844352609366875,0.26271086242218705,0.382931898474671,0.005938753683069731,1.62634846100055,0.6962567781880515,1
195,0.7446897058461197,0.2984743365950789,0.2795397631816234,0.3983239753692408,0.4346325243910505,0.014319602094122388,0.23593911495777709,5
196,0.6837727672087707,0.26140141470326295,0.24154549708463363,0.3524303373512262,0.33758137532887156,2.6881501742650635,0.6968281206275876,1
197,0.7063665751878123,0.2720505165017865,0.2515927588013879,0.3685633281105045,0.6091640528298269,3.10200127544036,0.44850547502142457,6
198,0.7435789979989803,0.2869834827443217,0.2656622784459387,0.3904941634442211,0.7759584418813597,2.0968378186933605,0.9604326206179827,7
199,0.7496242015647109,0.25213804174121657,0.23023172956989174,0.34270905081761927,0.07614516220153023,2.931822058067416,0.3898087886473819,1
200,0.732540209590649,0.28066811569387273,0.26033678282679407,0.3788946986875882,0.1580597336011924,2.3807447894852944,0.8179133158851739,6
201,0.7263648064665569,0.28415989619833804,0.26148073705543534,0.3848792185915946,0.6650816241420333,2.1493580718038396,0.9391723988096234,3
202,0.6869656552272299,0.2662979610517177,0.2450885884518618,0.35603352278532985,0.738402441015417,1.1035268183058724,0.03734155525241034,4
203,0.7100474611079843,0.26370440092526776,0.24220166707158652,0.3605233183920342,0.5882017770788354,0.2502582186651922,0.5996468938672216,7
204,0.7316544108434047,0.27999462289701194,0.2592331559396966,0.3760752018090828,0.9828033489679264,0.10106783446641476,0.25986194359040415,3
205,0.741012745450962,0.29472279786140587,0.2741370302504166,0.39282182751685435,0.4994614891065746,1.4154808038300015,0.23423540329197223,4
206,0.7405939703699547,0.26800698264597433,0.2483193453172244,0.36604714593329263,0.1362923350976436,1.4436741099059172,0.5114888344165399,6
207,0.7403106449824903,0.31870177266550537,0.29733135684518214,0.41833729442136247,0.68629106037108,1.213236723092739,0.9407987264321168,1
208,0.6057945769689717,0.17275651353599156,0.15409336533991297,0.2392109312612945,0.6020755221947981,0.09400592217877969,0.0619246717317975,1
